movieId,title,year,vote_count,vote_average,wr
1291,夺宝奇兵3：圣战奇兵,1989,16929,4.158633114773465,4.082949262325944
546,超级马里奥兄弟,1993,36702,4.115838373930576,4.0810042186158055
112,红番区,1995,29133,4.083479216009336,4.041523942101906
4135,降妖别动队,1987,25101,4.063324170351779,4.016072926420362
3259,大地雄心,1992,30482,4.027754084377666,3.990058965909855
798,十万火急,1996,28702,4.007664971082154,3.968691850320721
924,2001太空漫游,1968,10895,4.050986691142726,3.9506698329209637
1215,鬼玩人3：魔界英豪,1993,4254,4.199341795956746,3.9444872455899413
1306,直到世界尽头,1991,14802,3.994798000270234,3.9235663823510456
2294,蚁哥正传,1998,5457,4.1165475536008795,3.9233814892575967
1287,宾虚,1959,4823,4.141198424217293,3.922808986926582
5006,玉蒲团之偷情宝鉴,1992,27181,3.954067179279644,3.915689011758181
1262,大逃亡,1963,7695,4.048278102664067,3.9131793975804015
941,佐罗的印记,1940,6420,4.0514797507788165,3.8938390178921267
1303,国王迷,1975,11333,3.9688961440042356,3.881184207018923
3030,用心棒,1961,27099,3.915679545370678,3.8791068923424277
1,玩具总动员,1995,57309,3.893707794587238,3.8764793995971036
1274,阿基拉,1988,8207,3.9752650176678443,3.858140941471045
1070,澳门,1952,5162,4.04407206509105,3.857919115759911
2056,In Search of the Castaways,1962,8571,3.940030334850076,3.832190338369793
2899,小人国,1939,5875,3.9833191489361703,3.8272009778498175
29,童梦失魂夜,1995,8305,3.936724864539434,3.826419934916677
1270,回到未来,1985,7377,3.943201843567846,3.8202177531773076
3389,Let's Get Harry,1986,10412,3.880666538609297,3.7967408505628737
368,赌侠马华力,1994,42745,3.817136507193824,3.796695073114027
7802,战士帮,1979,28502,3.8232229317240893,3.7927629057772427
2421,龙威小子2,1986,6860,3.9168367346938777,3.790707591819508
1250,桂河大桥,1957,3727,4.01193989804132,3.7828029000751178
7307,冷血奇兵,1985,2786,4.086503948312994,3.7809303567732258
2872,黑暗时代,1981,9855,3.8665144596651446,3.780230202317409
2376,007：雷霆杀机,1985,16381,3.8179903546792016,3.767212015885697
533,魅影奇侠,1994,10037,3.8492079306565707,3.7664435527976
1259,伴我同行,1986,20460,3.8001710654936462,3.760016740322018
169982,超凡战队,2017,8994,3.849455192350456,3.758370658683647
3207,乞力马扎罗的雪,1952,3632,3.9779735682819384,3.7540948149217472
4270,木乃伊2：木乃伊归来,2001,2824,4.041961756373937,3.7540497555825527
1887,鬼马双镖客,1998,23145,3.7748541801685027,3.74055503334908
940,侠盗罗宾汉,1938,5167,3.893845558351074,3.740281668589165
1527,第五元素,1997,11158,3.810181036027962,3.7392064806928342
2970,陆上行舟,1982,2186,4.100869167429094,3.738835389066877
8972,国家宝藏,2004,2917,4.009770311964347,3.73858457247711
2826,第十三个勇士,1999,32118,3.759075907590759,3.7346220752452006
3589,"Die Nibelungen, Teil 1: Siegfried",1966,14984,3.77776294714362,3.7261512318657255
7407,非洲滑稽人,1949,2435,4.02299794661191,3.7130559380165584
1129,纽约大逃亡,1981,3552,3.9089245495495497,3.7012011530171627
2101,Squanto: A Warrior's Tale,1994,15002,3.7448006932409013,3.6961021787365302
2399,圣诞总动员,1985,23807,3.726025958751628,3.6953816348006137
7565,Cat-Women of the Moon,1953,1800,4.093055555555556,3.6911203154449796
970,战胜恶魔,1953,2029,4.040906850665352,3.6871328998803445
2057,一猫二狗三分亲,1963,16918,3.728691334673129,3.686330253078368
3479,鹰狼传奇,1985,7286,3.78390063134779,3.685668102283356
1376,星际旅行4：抢救未来,1986,11707,3.7450243444093276,3.6840810583631156
1566,大力士,1997,13905,3.7289104638619204,3.6782024553502883
2047,The Gnome-Mobile,1967,2797,3.9286735788344656,3.677129803776068
1254,碧血金沙,1948,12457,3.7330416633218273,3.6766201748378586
432,城市乡巴佬2,1994,4785,3.823092998955068,3.676302864916951
2050,金龟车大闹南美洲,1980,8547,3.752076752076752,3.6708115276903763
4985,森林女王,1984,3074,3.896063760572544,3.6703338158614542
1136,巨蟒与圣杯,1975,5806,3.78961419221495,3.6701468063955867
484,新灵犬莱西,1994,64144,3.6791749812920926,3.6684001424003796
6817,白色猎人黑色心,1990,1481,4.111748818365969,3.6565076043507982
7143,最后的武士,2003,2583,3.915795586527294,3.6553915729032553
7164,小飞侠彼得潘,2003,1843,3.9877916440586003,3.637020155162067
3172,尤利西斯,1954,4812,3.762053200332502,3.629833427445577
26479,彭赞斯的海盗,1983,10723,3.6867014827939943,3.627656224989659
588,阿拉丁,1992,1756,3.9786446469248293,3.6223702899314016
1216,碧海蓝天,1988,6152,3.7101755526658,3.611091853585492
3672,狗侦探,1974,9274,3.6752749622600818,3.6097524035369846
1720,Time Tracers,1995,2409,3.855541718555417,3.6056950650585495
26834,费城实验2,1993,4764,3.7296389588581023,3.603850721104952
1127,深渊,1989,11377,3.6508745715039113,3.598830228259591
1525,五行战士,1997,4630,3.723110151187905,3.596072740866753
1744,风暴大火,1998,7964,3.6671898543445507,3.59374980951658
925,金耳环,1947,2913,3.794370065224854,3.5936414935632177
155,远东之旅,1995,2889,3.786777431637245,3.5874379911505843
3585,火车大劫案,1956,1517,3.9564930784442978,3.58198481103108
8898,鲁宾逊漂流记,1954,1687,3.9125666864256075,3.57862926758942
126,大魔域3：飞进未来,1994,3231,3.744196843082637,3.572526874387559
3864,哥斯拉2000,1999,1975,3.847088607594937,3.568876368055581
3623,碟中谍2,2000,2589,3.765353418308227,3.558710613541904
3036,火之战,1981,2032,3.81126968503937,3.552402354749498
2800,小尼莫梦乡历险记,1992,2705,3.743992606284658,3.550521094062466
137930,Bermude: la fossa maledetta,1978,9116,3.606186924089513,3.549013362762645
3639,007：金枪人,1974,1511,3.888815354070152,3.5463712171875588
2429,无敌大猩猩,1998,13600,3.5756617647058824,3.5384448588436044
3959,时空大挪移,1960,2093,3.7790253225035833,3.5377012190635266
2162,回到大魔域,1990,8962,3.5936732872126758,3.5373671307916705
2115,夺宝奇兵2：魔域奇兵,1984,22990,3.554849934754241,3.5331610107865274
186743,നോർത്ത് 24 കാതം,2013,4656,3.629725085910653,3.525096856129105
6443,大追踪,1930,3140,3.665923566878981,3.515246266426404
5349,蜘蛛侠,2002,18215,3.540186659346692,3.514287055367614
1722,007：明日帝国,1997,13496,3.547347362181387,3.512572561871168
7309,黑海盗,1926,2509,3.694101235552013,3.5090467480831258
2085,101忠狗,1961,7317,3.5706573732403992,3.5075025841584457
1197,公主新娘,1987,1438,3.8105006954102922,3.49827934189652
1948,汤姆·琼斯,1963,2268,3.69510582010582,3.497582645763752
2019,七武士,1954,3058,3.6345650752125573,3.491091450817113
2968,时光大盗,1981,4106,3.5836580613735998,3.480482202158765
1223,超级无敌掌门狗：月球野餐记,1989,6613,3.543399364887343,3.4795403890794363
1849,Prince Valiant,1997,10077,3.520889153517912,3.479051027071596
2054,亲爱的，我把孩子缩小了,1989,2176,3.668658088235294,3.4765457249164857
5143,The Lone Ranger,1956,4024,3.5483349900596424,3.45283640878144
1831,迷失太空,1998,1688,3.6596563981042656,3.4415318453597594
3827,太空牛仔,2000,2817,3.569400070997515,3.439647762489539
3612,水晶鞋与玫瑰花,1976,1831,3.634352812670672,3.4368801157894886
95,断箭,1996,3760,3.5279255319148937,3.4331680017048125
7313,火鸟出击,1990,3936,3.5142276422764227,3.4262200460559553
3034,罗宾汉,1973,1618,3.63442521631644,3.4230893759121788
3805,飞车敢死队,1981,2129,3.580554250821982,3.4212037542116516
3412,熊的故事,1988,4558,3.49023694602896,3.417090418262458
231,阿呆与阿瓜,1994,2256,3.5625,3.415634280972114
5144,The Lone Ranger and the Lost City of Gold,1958,5113,3.478779581459026,3.4143389178974823
421,黑骏马,1994,3007,3.520618556701031,3.412103901780136
10,007：黄金眼,1995,28265,3.42145763311516,3.410018233889785
1610,猎杀红色十月,1990,1973,3.557526609224531,3.4005082693469424
599,日落黄沙,1969,44110,3.4069031965540693,3.3998995538853123
2890,夺金三王,1999,2185,3.5411899313501145,3.3998410244802253
86,巨浪,1996,3921,3.4766641162968632,3.3984145077812506
4575,神偷双子星,1989,4546,3.462274527056753,3.3956489382422133
2150,上帝也疯狂,1980,4946,3.4337848766680144,3.377710391213893
144208,Bicycle Dreams,2009,18703,3.388894829706464,3.374323719317163
1688,安娜斯塔西娅,1997,2451,3.482252141982864,3.3722612819297693
1210,星球大战6：绝地归来,1983,2931,3.4593995223473217,3.3690036368898593
7302,月宫宝盒,1924,2191,3.484025559105431,3.3654243565740463
2275,吉它武士,1998,13011,3.363192683114288,3.3454103943217217
3654,纳瓦隆大炮,1961,4002,3.399175412293853,3.3424249077203747
175479,名侦探柯南：唐红的恋歌,2017,3651,3.4024924678170363,3.340886064998895
6902,神采公路,2002,6668,3.3733503299340133,3.339841356588629
186659,കാര്‍ബണ്‍,2018,1768,3.456730769230769,3.3345844702606584
5816,哈利·波特与密室,2002,12742,3.3494741798775705,3.3327327900064874
208,未来水世界,1995,5018,3.3732562774013553,3.331184714249304
2116,指环王动画版,1978,21881,3.3372789177825513,3.3278476833588746
2105,电子世界争霸战,1982,13181,3.342348835444959,3.3268051858562018
160,刚果惊魂,1995,2209,3.4178361249434133,3.3257608635476643
2344,逃亡列车,1985,1703,3.4421608925425717,3.3241088555371476
2012,回到未来3,1990,11435,3.338609532138172,3.3213692372233843
2528,逃离地下天堂,1976,9465,3.33851030110935,3.318163781681305
4951,蝇王,1990,4398,3.3537971805366076,3.3120031498474436
4477,小人物历险记,1988,4098,3.353953147877013,3.309848109542134
181299,Jacquou le Croquant,2007,1688,3.406101895734597,3.3039776110676176
485,幻影英雄,1993,4993,3.337772882034849,3.303409387802835
