movieId,title,year,vote_count,vote_average,wr
6153,脸红心跳,1982,19894,4.18158741329044,4.152721285952644
2681,Free Enterprise,1998,72674,4.154099127610975,4.146250790008829
546,超级马里奥兄弟,1993,36702,4.115838373930576,4.101038891376999
1240,终结者,1984,18162,4.129335976214073,4.09948061077677
1690,异形4,1997,27749,4.063227503693827,4.0448708100841255
1253,地球停转之日,1951,36357,4.055518882196001,4.041563110842159
737,越空追击,1996,7719,4.103381267003498,4.037931686221067
924,2001太空漫游,1968,10895,4.050986691142726,4.006359653147105
1306,直到世界尽头,1991,14802,3.994798000270234,3.963684748264756
5919,机器人,1982,4338,4.0531350852927615,3.9490068807941947
3698,过关斩将,1987,44656,3.951473486205661,3.941459873885735
1334,变形怪体,1958,9702,3.9856730571016286,3.939692378233919
2311,2010太空漫游,1984,2331,4.112183612183612,3.924679256758851
2053,亲爱的，我把孩子放大了,1992,3492,4.048539518900344,3.9235671263364784
1274,阿基拉,1988,8207,3.9752650176678443,3.9221913117148017
139425,糊涂隐形人,1983,5661,3.9915209326974033,3.9153090391165017
32,十二猴子,1995,47054,3.9057678412037236,3.8968350915395256
1270,回到未来,1985,7377,3.943201843567846,3.887024589322814
29,童梦失魂夜,1995,8305,3.936724864539434,3.886838343292727
26223,加美拉对大魔兽加卡,1970,4832,3.9717508278145695,3.8861002628774672
7565,Cat-Women of the Moon,1953,1800,4.093055555555556,3.868885071773404
519,机器战警3,1993,9940,3.8977364185110663,3.857812323401666
5189,凶煞鱼怪,1980,11933,3.8903460990530463,3.857124630093581
2408,魔茧续集,1988,6181,3.8957288464649733,3.833856395537257
3923,变蝇人回归,1959,1958,4.0160878447395305,3.8238452837830152
6479,The Spirit of '76,1990,2831,3.9514305898975626,3.8194122205823584
3933,The Killer Shrews,1959,1661,4.034617700180614,3.812213554482014
169982,超凡战队,2017,8994,3.849455192350456,3.808622117259057
4553,极度空间,1988,1625,4.033846153846154,3.8080546071907873
