movieId,title,year,vote_count,vote_average,wr
5755,祝我生日快乐,1981,22719,4.212267265284564,4.175098096042365
169744,Zombie Pizza,2017,9177,4.200392285060477,4.114217523012186
178973,他不会死,1986,22943,4.093231050865188,4.060812059061894
1690,异形4,1997,27749,4.063227503693827,4.037173614581888
1258,闪灵,1980,22146,4.067213040729703,4.034667128104306
4135,降妖别动队,1987,25101,4.063324170351779,4.034611652104873
1325,鬼哭神嚎7：魂飞魄散,1993,5720,4.159965034965035,4.034052386785716
1215,鬼玩人3：魔界英豪,1993,4254,4.199341795956746,4.030726187657786
1261,鬼玩人2,1987,25946,4.0433978262545285,4.016243909235215
6132,纽约杀人狂,1982,17070,4.047393087287639,4.00661650861807
1346,豹人,1982,15265,4.039633147723551,3.9947212914900714
2652,弗兰肯斯坦的诅咒,1957,19260,4.02666147455867,3.991225316439348
1341,庭院深深,1976,6803,4.070998089078348,3.9730302641387105
1329,魔鬼之血,1974,16558,4.008968474453437,3.9689353475493263
1332,纽约大怪谈,1987,37908,3.985201012978791,3.9677424844078715
1321,美国狼人在伦敦,1981,3181,4.12071675573719,3.924606706979951
1334,变形怪体,1958,9702,3.9856730571016286,3.921643362271226
2841,灵异骇客,1999,3281,4.105150868637611,3.9170472258246694
1324,鬼哭神嚎8：灵异鬼现,1996,5045,4.037661050545094,3.9155838994348082
1322,鬼哭神嚎6：鬼屋1992 时间到了,1992,4439,4.049110159945934,3.9112310338034337
1333,群鸟,1963,6281,3.9737302977232924,3.8805838366426944
3085,活死人少女,1982,4068,4.011184857423795,3.8697188769034234
1345,魔女嘉莉,1976,3460,4.025433526011561,3.861261600432141
1342,糖果人,1992,3279,4.023482769136932,3.8525803935514915
5189,凶煞鱼怪,1980,11933,3.8903460990530463,3.844016879685948
1337,盗尸者,1945,6055,3.9344343517753924,3.843242806052095
2052,女巫也疯狂,1993,2064,4.104893410852713,3.8391276991513084
2465,隔壁的女孩,1986,2258,4.070416297608503,3.83075150683419
1349,欲血威尼斯,1986,23074,3.8318020282569125,3.809172347533404
311,Relative Fear,1994,5085,3.9024582104228123,3.801160171323944
3264,吸血鬼猎人巴菲,1992,2723,3.986962908556739,3.7986184646759105
3863,入侵脑细胞,2000,2532,3.9980252764612954,3.796284899883031
180061,Haunted Mansion,2015,20455,3.82065509655341,3.795707734299278
3587,地狱,1980,1914,4.059561128526646,3.793817440585317
7561,纸屋恶魔,1988,5667,3.8762131639315336,3.7874493210760667
3942,Sorority House Massacre II,1990,1743,4.071715433161216,3.7845721932637693
1330,恐怖愚人节,1986,2865,3.9546247818499127,3.7810241719484257
5356,巨型蜘蛛大进攻,1975,5501,3.8687511361570626,3.778708237094185
1128,夜雾杀机,1980,6161,3.8585456906346374,3.778218666109393
512,异形杀机,1994,19902,3.8021304391518442,3.777304316901075
2902,惊魂记2,1983,20475,3.7991697191697194,3.775131816586906
168986,Fever Lake,1996,10402,3.8206114208805997,3.7734392140281234
3923,变蝇人回归,1959,1958,4.0160878447395305,3.76795113767532
1328,鬼哭神嚎5：鬼屋魔咒,1990,8891,3.820830052862445,3.7663439293960455
3016,鬼作秀,1982,1410,4.104964539007092,3.763296427840583
2787,猫眼看人,1985,2597,3.9478244127839814,3.76256812366496
144556,火车,2012,5667,3.845244397388389,3.760646220774436
3476,异世浮生,1990,4497,3.860907271514343,3.755338439324219
3933,The Killer Shrews,1959,1661,4.034617700180614,3.7510657193177197
2459,德州电锯杀人狂,1974,1290,4.107364341085272,3.7458349842569687
2982,魔鬼褓姆,1990,8247,3.7989571965563234,3.7427373988196226
3663,魔偶奇谭4：邪神军团,1993,3404,3.8779377203290246,3.7419385709961643
202884,蓝爪,1967,2552,3.9198667711598745,3.7393551211348957
7657,千年决斗,2000,3890,3.853598971722365,3.7359474489494975
4532,活死人归来2,1988,1990,3.9608040201005026,3.7323944237832674
330,幽冥时代,1995,1293,4.0796597061098225,3.7298545334448825
3665,魔偶奇谭6,1998,3191,3.864619241617048,3.724386637705118
1130,破胆三次,1980,34602,3.7330790127738283,3.720251989828179
3216,女同性恋吸血鬼,1971,5061,3.807943094250148,3.720245936310988
2974,Bats,1999,4079,3.828879627359647,3.7201010720451264
1347,猛鬼街,1984,2540,3.883464566929134,3.71169225815269
1326,鬼哭神嚎2：入魔,1982,10918,3.7498168162667156,3.709992269696011
1987,舞会惊魂,1980,10489,3.750595862331967,3.7092083196267125
3621,着魔,1981,2750,3.8645454545454547,3.707297746216571
3119,血之海滩,1971,2041,3.9034786869181772,3.6963365421667884
6040,暗夜鬼叫声,2003,10493,3.730915848661012,3.6910668242291074
1387,大白鲨,1975,4095,3.793162393162393,3.6910558794304005
1323,鬼哭神嚎3,1983,12290,3.717453213995118,3.68394140744269
1320,异形3,1992,2577,3.842840512223516,3.683253934516901
1756,魔翼杀手2,1998,13777,3.7044712201495247,3.6751391783920324
206274,阴魂小丑,2019,11981,3.7075786662215173,3.673937939399834
3202,侏儒流氓,1971,1055,4.053080568720379,3.672360218042523
177,梦幻杀人档案,1995,2203,3.8490694507489787,3.668349020535327
7385,情色沙漠,2003,1150,4.010869565217392,3.6662667940789437
2460,德州电锯杀人狂2,1986,6244,3.724855861627162,3.6619911284011106
143397,If I Die Before I Wake,2001,1471,3.9272603670972126,3.661006183512624
137924,黑暗灵魂,2011,7876,3.7098781107160996,3.6602359656351746
751,Careful,1992,31979,3.6686106507395477,3.6564876875836188
137908,猛犸复活,2006,1312,3.950838414634146,3.655807224752395
891,月光光心慌慌6：迈克梅尔的诅咒,1995,5844,3.7172313483915125,3.651625903130349
5754,惊魂手,1981,4924,3.727152721364744,3.6496440487662376
4138,My Demon Lover,1987,12718,3.673926718037427,3.6442887244839275
5884,喋血僵尸镇,1989,1855,3.839622641509434,3.638955055131432
1241,群尸玩过界,1992,1707,3.8561804335090804,3.638400653879167
1340,科学怪人的新娘,1935,6342,3.69678334910123,3.638194772361748
1214,异形,1979,1705,3.8498533724340174,3.6340602502468586
