movieId,title,year,vote_count,vote_average,wr
2123,快乐神仙狗,1989,13367,4.25476920775043,4.230809871161848
1251,八部半,1963,7194,4.201487350569919,4.160045470413468
1215,鬼玩人3：魔界英豪,1993,4254,4.199341795956746,4.131367238194844
546,超级马里奥兄弟,1993,36702,4.115838373930576,4.108157459797143
5102,金臂小子,1993,34320,4.101282051282051,4.093204303297494
7304,从容的快板,1977,50797,4.0903399807075225,4.084933331409884
1302,梦幻之地,1989,11265,4.103683976919663,4.0794559681307945
2294,蚁哥正传,1998,5457,4.1165475536008795,4.067233647042992
1261,鬼玩人2,1987,25946,4.0433978262545285,4.033433477794118
1346,豹人,1982,15265,4.039633147723551,4.02291225209201
953,生活多美好,1946,4905,4.070234454638125,4.01847948541542
2052,女巫也疯狂,1993,2064,4.104893410852713,3.9867135100562985
1345,魔女嘉莉,1976,3460,4.025433526011561,3.9575697660927194
2316,超异能快感,1998,2263,4.057224922669024,3.953963441726218
139425,糊涂隐形人,1983,5661,3.9915209326974033,3.950436716472284
5006,玉蒲团之偷情宝鉴,1992,27181,3.954067179279644,3.945566586406958
596,木偶奇遇记,1940,57379,3.94637410899458,3.942364745999668
26223,加美拉对大魔兽加卡,1970,4832,3.9717508278145695,3.925248327912203
29,童梦失魂夜,1995,8305,3.936724864539434,3.91023426474733
1,玩具总动员,1995,57309,3.893707794587238,3.8899794146312168
8454,谁来为我摘月亮,1999,1296,4.053626543209877,3.888995390847743
1282,幻想曲,1940,4013,3.9330924495389983,3.880580554823165
7164,小飞侠彼得潘,2003,1843,3.9877916440586003,3.8744851374353737
2047,The Gnome-Mobile,1967,2797,3.9286735788344656,3.8560724608172063
2124,亚当斯一家,1991,7103,3.8842742503167678,3.8557018959682177
2872,黑暗时代,1981,9855,3.8665144596651446,3.8462217634212394
26258,鼹鼠,1970,20091,3.8543626499427606,3.8444365048104543
7561,纸屋恶魔,1988,5667,3.8762131639315336,3.8412009423514877
4985,森林女王,1984,3074,3.896063760572544,3.8324119982361573
1835,天使之城,1998,1715,3.9448979591836735,3.8310547824072527
533,魅影奇侠,1994,10037,3.8492079306565707,3.8297950515738353
2174,阴间大法师,1988,1628,3.9465601965601964,3.8273457864363296
1275,高地人,1986,905,4.021546961325967,3.812294259927166
7657,千年决斗,2000,3890,3.853598971722365,3.8054657866935475
1265,土拨鼠之日,1993,2161,3.88894030541416,3.8026968509454493
3336,纳粹暴行录,1966,762,4.046587926509186,3.80220640616544
317,圣诞老人,1994,3775,3.849933774834437,3.8007268876585667
26764,美国队长,1990,8982,3.8155199287463817,3.7950371268755267
3754,波波鹿与飞天鼠,2000,887,4.0,3.7932247010012974
4158,蹦蹦猴,2001,17023,3.7975386242142983,3.78688094458136
6859,黑夜煞星,1941,20288,3.7939422318611986,3.785028279796915
7817,萨杜斯,1974,7605,3.807955292570677,3.784209066341613
26093,童话世界,1962,931,3.976906552094522,3.7832533346945176
2291,剪刀手爱德华,1990,2442,3.8507371007371005,3.7776282185411767
3216,女同性恋吸血鬼,1971,5061,3.807943094250148,3.7729558194978003
3589,"Die Nibelungen, Teil 1: Siegfried",1966,14984,3.77776294714362,3.766088962363005
3479,鹰狼传奇,1985,7286,3.78390063134779,3.7601475683535193
1136,巨蟒与圣杯,1975,5806,3.78961419221495,3.7598237115466895
1241,群尸玩过界,1992,1707,3.8561804335090804,3.755623881681548
2826,第十三个勇士,1999,32118,3.759075907590759,3.7537498002675336
2017,玩具国历险记,1961,2505,3.8159680638722553,3.7483528826284465
3052,怒犯天条,1999,1052,3.8959125475285172,3.737989620828948
5146,吸血鬼猎人D,2000,701,3.970756062767475,3.7350642022454315
6946,华纳巨星总动员,2003,4020,3.7648009950248755,3.724521686002263
367,变相怪杰,1994,590,3.993220338983051,3.7207658100540635
2399,圣诞总动员,1985,23807,3.726025958751628,3.719293165767734
1197,公主新娘,1987,1438,3.8105006954102922,3.7026539111959487
4911,莫名其妙,1977,615,3.9520325203252034,3.700804457048026
126,大魔域3：飞进未来,1994,3231,3.744196843082637,3.696767925227882
595,美女与野兽,1991,43373,3.6987526802388584,3.6952306263490113
3466,穿梭阴阳间,1993,807,3.879801734820322,3.691825260126194
1525,五行战士,1997,4630,3.723110151187905,3.6904398027467114
6958,鬼屋,2003,1293,3.8054911059551433,3.688881416799817
2800,小尼莫梦乡历险记,1992,2705,3.743992606284658,3.688317897448863
2065,开罗紫玫瑰,1985,8341,3.699016904447908,3.6812273679071277
139493,寻找隐世快乐,2013,530,3.959433962264151,3.680120243282475
2173,中世纪的导航者,1988,1029,3.7973760932944605,3.6597140562894026
2015,飞天老爷车,1961,7438,3.6761898359774134,3.657248825600917
353,乌鸦,1994,27766,3.6551898004754015,3.650195301964165
943,幽灵与未亡人,1947,1830,3.721857923497268,3.6466789569601246
5419,史酷比,2002,536,3.900186567164179,3.644679039795353
4157,The Price of Milk,2000,3352,3.6751193317422435,3.635151466000766
8666,猫女,2004,473,3.9175475687103596,3.6346437607716267
3081,断头谷,1999,633,3.8420221169036335,3.631954887683115
181593,气息,2016,1411,3.719702338766832,3.6266403683981476
1339,惊情四百年,1992,4194,3.6570100143061515,3.6257660919789885
2054,亲爱的，我把孩子缩小了,1989,2176,3.668658088235294,3.6106163073937947
2044,The Devil and Max Devlin,1981,797,3.7647427854454203,3.6074983870478095
6936,圣诞精灵,2003,766,3.768929503916449,3.6059525701286725
183649,默默,1986,1385,3.692418772563177,3.6029576410109305
4404,浮士德,1926,600,3.7841666666666667,3.586328496331203
5268,终止不幸,2001,388,3.890463917525773,3.5853319087068227
6690,没有上帝的消息,2001,473,3.8308668076109935,3.5824643143828263
4680,吸血鬼之吻,1989,2405,3.6305613305613305,3.5817942544480936
