movieId,title,year,vote_count,vote_average,wr
2681,Free Enterprise,1998,72674,4.154099127610975,4.114963767384055
937,黄昏之恋,1957,26890,4.206563778356267,4.102260607952651
1236,信任,1990,54675,4.123923182441701,4.074216604765173
1235,哈洛与慕德,1971,37863,4.129097007632781,4.058599287228371
2969,一个男人和一个女人,1966,53689,4.107340423550448,4.057676748365986
933,捉贼记,1955,16850,4.196617210682493,4.041375679226836
1247,毕业生,1967,26370,4.114713689799014,4.018238937414076
928,蝴蝶梦,1940,15945,4.120821574161179,3.9705496626052037
1183,英国病人,1996,15270,4.124787164374591,3.9683246475559595
948,巨人传,1956,19091,4.092687653868315,3.967650192781631
2873,Lulu on the Bridge,1998,46713,4.009751032903046,3.959210368891368
1264,歌剧红伶,1981,21085,4.069599241166706,3.957831279071977
1249,女囚尼基塔,1990,54917,3.996512919496695,3.9538266248816467
3259,大地雄心,1992,30482,4.027754084377666,3.9511245880456425
461,钓鱼去,1994,49638,3.9721584270115637,3.926632142330782
1286,时光倒流七十年,1980,18724,4.031510361033967,3.913066310416467
947,我的戈弗雷,1936,7368,4.20650108577633,3.9077447646461696
4073,心狂线索,2001,22066,3.993678056738874,3.8956251247490203
1307,当哈利遇到莎莉,1989,8851,4.098406959665574,3.864770938180148
2802,破晓时刻,1988,18891,3.9699857074797524,3.8611198411795096
17,理智与情感,1995,19729,3.948806325713417,3.8468142045726177
1305,德州巴黎,1984,37616,3.8917614844746917,3.8389193638507724
151,赤胆豪情,1995,48377,3.87355561527172,3.8328565315089707
951,女友礼拜五,1940,5068,4.169692186266772,3.8008122160945215
4151,他人的品味,2000,23259,3.8768003783481664,3.7969400837582716
955,育婴奇谭,1938,5062,4.161201106282102,3.795276616427253
58,邮差,1994,10483,3.9679004101879234,3.7921339499972024
26613,吟游诗人,1988,19558,3.8776715410573677,3.7846488560902136
1683,鸽之翼,1997,22165,3.862846830588766,3.781242118654217
822,神圣的和平,1992,6537,4.053235429095915,3.7780522925052242
1309,平行之子,1995,6729,4.040050527567246,3.7744021656001383
1296,看得见风景的房间,1986,5556,4.083693304535637,3.76641848956678
6687,今夜恋出事,2003,37227,3.7892121309802027,3.7437491999268397
930,美人计,1946,4313,4.130419661488523,3.7404130795824235
1137,非常男妓,1996,6223,4.000883818094167,3.733851575097125
4361,窈窕淑男,1982,6341,3.9949534773695,3.7332062086408553
953,生活多美好,1946,4905,4.070234454638125,3.732379992505665
2396,莎翁情史,1998,10979,3.881956462337189,3.731316460377979
1314,Breathing Room,1996,9175,3.9070299727520434,3.72791957377057
163,杀人三步曲,1995,5633,4.008077401029647,3.7204547185307555
6937,Anything But Love,2002,5063,4.031206794390678,3.7147182544733583
180627,Going Places,1938,12257,3.844497022109815,3.7139576072704092
976,告别武器,1932,4145,4.0991556091676715,3.7134918034604563
3586,狂热的偶像,1980,4279,4.072563683103529,3.7050777517953097
945,礼帽,1935,14668,3.809824106899373,3.7030489476062503
1757,堕落天使,1995,10771,3.842865100733451,3.698708408578219
6039,红衣女郎,1984,10944,3.8351608187134505,3.6944812512050724
936,妮诺契卡,1939,4259,4.047311575487203,3.6894696250045147
597,风月俏佳人,1990,41615,3.7256878529376425,3.6890933219803337
7020,情如物证,1991,11552,3.8187326869806095,3.6873677395596207
1850,"I Love You, Don't Touch Me!",1998,12170,3.805669679539852,3.682274040575643
2168,与我共舞,1998,6898,3.8783705421861407,3.6673695854676027
2171,缘来就是你,1998,5574,3.9281485468245427,3.667150294301182
595,美女与野兽,1991,43373,3.6987526802388584,3.6653404361009843
3422,稳操胜券,1986,3170,4.110567823343849,3.6593111417371973
2063,Le septième ciel,1997,6742,3.8468555324829428,3.642442815087637
1290,妙不可言,1987,3487,4.028247777459134,3.637457780389787
638,Jack & Sarah,1995,10950,3.760456621004566,3.636330047144056
249,不朽真情,1994,7144,3.8224384098544233,3.633438524658734
940,侠盗罗宾汉,1938,5167,3.893845558351074,3.632871130605964
4091,爱是非卖品,1987,8973,3.780396745792934,3.630825035173802
7092,安娜·卡列尼娜,1935,13585,3.7291497975708503,3.6304436070813386
5024,青春梦里人,2000,26033,3.678158491145853,3.6270538526430682
151601,我的初恋情人,2009,9575,3.7655352480417754,3.626703017640731
1817,No Looking Back,1998,3510,3.9904558404558403,3.6187564625803574
25,离开拉斯维加斯,1995,20070,3.677304434479322,3.613163311216099
4146,百万美元酒店,2001,25024,3.663023497442455,3.611754991155638
195,爱情魔力,1995,5459,3.8442938267081885,3.6101765671690527
3479,鹰狼传奇,1985,7286,3.78390063134779,3.60899327339396
513,Radioland Murders,1994,15998,3.6811163895486936,3.602681935294168
361,倾城佳话,1994,26709,3.6408326781234788,3.5947713435941386
2059,天生一对,1998,4153,3.882855766915483,3.590107597873252
7173,遇见波莉,2004,6008,3.791361517976032,3.58937771141815
237,忘情巴黎,1995,15582,3.664388396868181,3.5869852294817073
11,美国总统,1995,17042,3.6571705198920315,3.5864888925232257
194817,失散的人们,2012,3225,3.9596899224806203,3.586333542104558
193795,Forgiving the Franklins,2006,3387,3.92987894892235,3.5800947955511617
26479,彭赞斯的海盗,1983,10723,3.6867014827939943,3.577087629768976
2906,驿动的心,1999,6311,3.761369038187292,3.575771494084474
2426,The Theory of Flight,1998,4404,3.8333333333333335,3.57084189876566
6588,And Now... Ladies and Gentlemen...,2002,4416,3.8283514492753623,3.568334719388901
2065,开罗紫玫瑰,1985,8341,3.699016904447908,3.5632476369442334
3210,开放的美国学府,1982,4682,3.8045706962836396,3.5629166056676436
539,西雅图夜未眠,1993,5170,3.778046421663443,3.5605952494109347
3824,纽约的秋天,2000,9732,3.6698520345252774,3.5558474395856066
2339,一路闯关过圣诞,1998,6762,3.7176131322094057,3.554262647282868
2441,乡间高低路,1998,4183,3.8076739182404973,3.548146809186733
2690,理想夫君,1999,8037,3.680228941147194,3.5459871152516045
444,Even Cowgirls Get the Blues,1993,17918,3.6009041187632547,3.541472526562918
1216,碧海蓝天,1988,6152,3.7101755526658,3.538551310017288
164067,我和她,2015,6004,3.7134410393071287,3.537915013093959
4131,Making Mr. Right,1987,5266,3.730725408279529,3.533312163063588
2774,比巧克力还甜,1999,4599,3.75809958686671,3.5325615528231022
193417,爱情热力学定律,2018,5136,3.7280957943925235,3.5285576984735587
2070,温柔的怜悯,1983,8800,3.642556818181818,3.5267399712655365
2506,The Other Sister,1999,4691,3.7404604561927095,3.5246067108904895
4228,偷心俏佳人,2001,3404,3.8181551116333723,3.5225577958778573
2245,上班女郎,1988,4629,3.7274789371354506,3.515103398584934
4487,鸡尾酒,1988,7966,3.6362038664323375,3.5134410121552238
3774,House Party 2,1991,3332,3.799969987995198,3.5098331902477264
162488,పెళ్ళిచూపులు,2016,4658,3.7168312580506657,3.5095060429471854
3536,一如既往,2000,11898,3.588040006723819,3.5074178555303
2675,鞋子里进水的男人,1998,3688,3.76396420824295,3.505488763040665
4140,North Shore,1987,8214,3.6209520331141953,3.505060877836202
542,宝贝新官人,1993,4684,3.7011101622544835,3.5007411812815192
3099,洗发水,1975,21899,3.5416914014338556,3.4990709007273377
7129,Queen of Hearts,1989,5434,3.6683842473316157,3.497513154881653
377,生死时速,1994,3265,3.76906584992343,3.490933760137808
3156,机器管家,1999,3580,3.742737430167598,3.4899394938966224
2246,星条旗,1988,7846,3.5964185572266123,3.4835840845954893
4626,末日终结者,1989,4211,3.689028734267395,3.4808258989928804
543,蜜月危险期,1993,28137,3.5094537441802607,3.47854543441032
